chr,numb_exons,decon,gatk,grapes,gc_content,mappability,cnv_length,decon_qual,gatk_qual,grapes_qual,sample_correlation,is_autosomal,genes_encoded,encoded_type,true_positive_encoded
2,1,1,0,1,47.083333333333336,0.333333,239,4.68,,0.773,0.891781747104867,1,3,1,0
3,1,1,0,1,41.61676646706587,1.0,333,6.88,,0.415,0.891781747104867,1,113,1,1
16,1,1,0,0,62.83783783783784,1.0,443,3.6,,,0.891781747104867,1,114,0,0
19,4,1,0,0,57.67860884139954,0.1533550024999999,4772,12.6,,,0.891781747104867,1,18,0,0
22,1,1,0,0,61.891117478510026,1.0,348,10.1,,,0.891781747104867,1,70,1,0
3,6,1,1,1,40.61990212071778,0.2708793783146067,14711,58.2,734.01,0.941,0.8543110059832142,1,113,0,1
5,5,1,1,1,38.74856011383571,0.2260621666447504,265645,64.7,160.67,0.981,0.8543110059832142,1,1,1,1
6,1,1,1,1,36.36363636363637,1.0,219,15.9,132.73,0.717,0.8543110059832142,1,59,0,1
14,1,1,0,1,39.20863309352518,1.0,277,11.3,,0.768,0.8543110059832142,1,80,1,1
1,2,1,1,1,40.06211180124223,1.0,643,3.62,132.66,1.0,0.8524262876030363,1,100,1,0
2,5,1,1,1,38.923935900224784,0.8,13790,11.3,686.3,0.937,0.8524262876030363,1,116,0,1
4,1,1,1,1,54.43037974683544,1.0,315,3.47,168.56,0.72,0.8524262876030363,1,107,0,1
6,1,1,1,1,33.984375,1.0,255,4.57,18.93,0.639,0.8524262876030363,1,34,1,1
6,14,1,0,0,32.31966053748232,0.4080507483269232,26865,9.7,,,0.8524262876030363,1,103,1,0
23,35,1,0,0,37.45558084139245,0.1758921702970419,846762,60.9,,,0.8524262876030363,0,21,0,0
23,40,1,0,0,35.222884411603644,0.1547581841220598,562443,59.5,,,0.8524262876030363,0,21,0,0
23,8,1,0,0,39.367177523826726,0.1690995829356275,8215668,13.0,,,0.8524262876030363,0,36,0,0
23,32,1,0,0,39.37761022081802,0.1858970700632689,34073984,60.7,,,0.8524262876030363,0,37,0,0
1,7,1,1,1,51.16145133422921,0.498609155135135,10417,60.0,2789.9,0.975,0.8502188899294534,1,46,0,1
1,1,1,1,0,44.32624113475177,1.0,281,5.67,78.58,,0.8502188899294534,1,93,0,1
10,5,1,1,1,35.82405194014376,0.1786613703283923,486097,40.3,394.06,1.0,0.8502188899294534,1,7,1,1
15,1,1,1,1,31.521739130434785,1.0,275,7.36,40.86,0.488,0.8502188899294534,1,112,1,1
2,1,1,0,0,38.613861386138616,0.336111,403,7.06,,,0.8502188899294534,1,3,0,0
6,1,1,0,0,22.727272727272727,1.0,219,3.13,,,0.8502188899294534,1,103,0,0
10,2,1,0,0,36.26131096888104,1.0,4530,6.98,,,0.8502188899294534,1,0,0,0
11,3,1,0,0,48.496630378434425,0.4081018333333334,7715,6.25,,,0.8502188899294534,1,99,1,0
12,1,1,0,0,73.0909090909091,1.0,549,3.9,,,0.8502188899294534,1,5,1,0
22,1,1,0,0,61.891117478510026,1.0,348,7.66,,,0.8502188899294534,1,70,1,0
1,1,0,1,0,28.75,1.0,159,,95.84,,0.8524032102585756,1,23,0,0
1,1,1,1,1,25.454545454545453,1.0,219,4.51,29.71,0.199,0.8524032102585756,1,23,0,0
2,1,0,1,0,28.87323943661972,1.0,141,,4.04,,0.8524032102585756,1,3,1,0
3,5,1,1,1,46.691808918883154,0.2527751617475728,15113,4.42,685.06,1.0,0.8524032102585756,1,90,0,1
6,3,0,1,0,28.58747542825049,1.0,3560,,13.56,,0.8524032102585756,1,103,0,0
6,1,0,1,0,25.0,1.0,99,,46.32,,0.8524032102585756,1,103,0,0
6,1,0,1,0,30.76923076923077,1.0,129,,5.97,,0.8524032102585756,1,103,0,0
6,4,1,1,0,34.0682101918057,0.4653409091666666,35243,13.8,15.52,,0.8524032102585756,1,103,0,0
7,1,1,1,0,20.0,1.0,219,8.53,18.24,,0.8524032102585756,1,104,0,0
7,1,0,1,0,30.67484662576687,1.0,162,,12.91,,0.8524032102585756,1,126,0,0
7,1,1,1,1,27.876106194690266,1.0,225,2.36,24.38,0.481,0.8524032102585756,1,105,0,0
11,4,1,1,1,50.10205306759515,0.2883844087719298,8328,8.42,109.45,1.0,0.8524032102585756,1,142,1,1
1,3,1,0,0,41.30268199233716,0.4055885810714285,7829,3.03,,,0.8524032102585756,1,44,0,0
1,1,1,0,0,27.27272727272727,1.0,219,5.59,,,0.8524032102585756,1,23,0,0
1,1,1,0,1,27.40740740740741,1.0,269,2.74,,0.558,0.8524032102585756,1,23,0,0
1,2,1,0,0,34.28320911880754,1.0,2280,5.44,,,0.8524032102585756,1,23,0,1
2,1,1,0,0,26.29310344827586,1.0,231,3.1,,,0.8524032102585756,1,64,0,0
2,1,1,0,0,29.09090909090909,1.0,219,4.04,,,0.8524032102585756,1,3,0,0
3,8,1,0,0,37.9626628638102,0.6190860322580645,30853,6.42,,,0.8524032102585756,1,98,0,0
5,1,1,0,0,25.892857142857142,1.0,223,4.16,,,0.8524032102585756,1,144,0,0
6,16,1,0,0,33.40832395950506,0.3736573986896552,57784,41.2,,,0.8524032102585756,1,103,0,0
7,2,1,0,0,30.58823529411765,1.0,1529,6.75,,,0.8524032102585756,1,104,0,0
7,2,1,0,1,33.193277310924366,1.0,2379,4.37,,0.978,0.8524032102585756,1,104,0,0
7,1,1,0,1,25.32894736842105,1.0,303,4.07,,0.41,0.8524032102585756,1,126,0,0
7,1,1,0,0,21.363636363636363,1.0,219,7.44,,,0.8524032102585756,1,62,0,0
7,3,1,0,0,39.68029138000809,0.4278010043478261,4941,4.34,,,0.8524032102585756,1,62,0,0
23,32,1,0,0,34.851441330892555,0.1447145628403306,397687,18.3,,,0.8524032102585756,0,21,0,0
23,1,1,0,1,25.90909090909091,1.0,219,5.39,,0.993,0.8524032102585756,0,21,0,0
23,8,1,0,0,40.32866574766016,0.2984645971428571,27565,7.0,,,0.8524032102585756,0,37,0,0
1,1,0,0,1,34.02061855670103,1.0,96,,,0.659,0.8524032102585756,1,23,0,0
2,1,0,0,1,30.735930735930733,1.0,230,,,0.611,0.8524032102585756,1,64,0,0
2,2,0,0,1,33.140376266280754,0.8333333333333334,690,,,0.861,0.8524032102585756,1,115,1,0
2,1,0,0,1,32.29166666666667,1.0,95,,,0.805,0.8524032102585756,1,3,0,0
3,1,0,0,1,31.446540880503143,1.0,158,,,0.83,0.8524032102585756,1,98,0,0
7,2,0,0,1,28.92384697890597,1.0,2796,,,0.847,0.8524032102585756,1,104,0,0
7,1,0,0,1,33.33333333333333,1.0,92,,,0.687,0.8524032102585756,1,104,0,0
7,1,0,0,1,32.0,1.0,74,,,0.855,0.8524032102585756,1,126,0,0
7,1,0,0,1,27.611940298507463,1.0,267,,,0.351,0.8524032102585756,1,126,0,0
7,1,0,0,1,29.47761194029851,1.0,267,,,0.46,0.8524032102585756,1,126,0,0
7,1,0,0,1,31.25,1.0,159,,,0.703,0.8524032102585756,1,126,0,0
7,2,0,0,1,34.48873483535528,1.0,1730,,,0.768,0.8524032102585756,1,126,0,0
10,1,0,0,1,40.17094017094017,1.0,116,,,0.842,0.8524032102585756,1,57,0,0
10,1,0,0,1,34.21052631578947,1.0,113,,,0.514,0.8524032102585756,1,28,0,0
10,1,0,0,1,38.04347826086957,1.0,91,,,0.715,0.8524032102585756,1,77,0,0
15,1,0,0,1,42.465753424657535,1.0,72,,,0.268,0.8524032102585756,1,61,0,0
2,1,1,1,1,30.07246376811594,1.0,275,8.05,70.22,0.638,0.8949462091667473,1,3,1,1
3,6,1,1,1,40.617937033462425,0.2760921108097563,81852,55.2,389.53,1.0,0.8949462091667473,1,54,1,1
3,4,1,1,1,37.90946759440232,0.2979900136734693,12790,24.9,514.25,1.0,0.8949462091667473,1,98,0,1
15,1,1,1,1,59.72222222222222,1.0,287,7.35,164.83,0.845,0.8949462091667473,1,130,0,1
2,1,1,0,0,26.29310344827586,1.0,231,2.66,,,0.8949462091667473,1,64,0,0
6,5,1,0,0,33.080028496794114,0.3752863031388888,8421,11.4,,,0.8949462091667473,1,103,0,0
6,4,1,0,0,34.052111410601974,1.0,5564,8.65,,,0.8949462091667473,1,103,0,0
6,2,1,0,0,33.384191068599264,1.0,17040,9.66,,,0.8949462091667473,1,103,0,0
7,1,1,0,0,20.0,1.0,219,7.75,,,0.8949462091667473,1,104,0,0
7,1,1,0,0,26.36363636363636,1.0,219,4.0,,,0.8949462091667473,1,104,0,0
23,1,1,0,1,27.40740740740741,1.0,269,5.5,,0.998,0.8949462091667473,0,37,0,0
3,3,1,1,1,45.34989397152378,1.0,13203,28.0,125.39,1.0,0.8901780206418224,1,56,1,1
7,1,1,1,1,36.96808510638298,1.0,375,12.7,136.39,0.485,0.8901780206418224,1,126,0,1
15,8,1,1,1,45.48902279718512,0.1770324060467289,47461,58.1,923.68,0.997,0.8901780206418224,1,61,0,1
3,1,1,0,1,50.88161209068011,1.0,396,8.86,,0.235,0.8901780206418224,1,67,1,1
6,1,1,1,1,29.545454545454547,1.0,219,11.3,5.71,0.423,0.8939353846738816,1,103,1,1
10,1,1,1,1,35.099337748344375,1.0,301,9.98,140.93,0.908,0.8939353846738816,1,57,0,1
12,2,1,1,1,32.15384615384615,1.0,1949,17.9,418.44,0.909,0.8939353846738816,1,50,0,1
14,6,1,1,1,37.06203198668762,0.2952457341456954,21633,80.4,240.2,1.0,0.8939353846738816,1,80,1,1
2,1,1,0,0,38.613861386138616,0.336111,403,4.41,,,0.8939353846738816,1,3,0,0
5,1,1,0,0,58.67052023121387,0.7333332,345,3.42,,,0.8939353846738816,1,131,0,0
7,1,1,0,0,31.72205438066465,1.0,330,2.93,,,0.8939353846738816,1,126,1,0
19,3,1,0,0,59.25168079508916,1.0,3420,3.63,,,0.8939353846738816,1,84,0,0
23,2,1,0,0,37.85166240409208,1.0,1563,3.74,,,0.8939353846738816,0,37,1,0
1,1,0,1,1,30.87248322147651,1.0,148,,42.43,0.396,0.8111220657306097,1,44,0,0
1,1,0,1,0,32.142857142857146,1.0,111,,128.25,,0.8111220657306097,1,44,0,0
1,1,1,1,0,27.27272727272727,1.0,219,5.07,24.37,,0.8111220657306097,1,23,0,0
1,1,1,1,0,27.40740740740741,1.0,269,5.02,26.04,,0.8111220657306097,1,23,0,0
1,1,1,1,1,30.57851239669421,1.0,241,4.44,11.74,0.219,0.8111220657306097,1,23,0,0
1,1,0,1,0,30.87248322147651,1.0,148,,44.9,,0.8111220657306097,1,23,0,0
1,1,1,1,1,32.758620689655174,1.0,231,3.7,13.41,0.269,0.8111220657306097,1,23,0,0
1,1,1,1,1,31.14754098360656,1.0,243,3.62,31.93,0.198,0.8111220657306097,1,23,0,0
1,1,1,1,0,25.454545454545453,1.0,219,4.47,53.11,,0.8111220657306097,1,23,0,0
2,2,1,1,0,36.074132080396765,0.1906384401929824,3830,2.97,5.08,,0.8111220657306097,1,64,0,0
2,1,1,1,1,28.31858407079646,1.0,225,4.64,38.86,0.442,0.8111220657306097,1,3,0,0
2,2,1,1,1,33.9142091152815,1.0,745,2.97,13.99,0.296,0.8111220657306097,1,3,0,0
2,4,0,1,0,31.784232365145225,1.0,2409,,12.12,,0.8111220657306097,1,3,0,0
2,1,0,1,0,28.87323943661972,1.0,141,,22.59,,0.8111220657306097,1,3,1,0
3,5,1,1,0,37.75428479897485,0.6818181818181818,12485,6.11,43.36,,0.8111220657306097,1,98,0,0
3,1,0,1,0,31.73076923076923,1.0,207,,88.23,,0.8111220657306097,1,98,0,0
5,1,1,1,1,29.069767441860467,1.0,257,4.18,16.68,0.231,0.8111220657306097,1,144,0,0
5,1,0,1,0,29.35323383084577,1.0,200,,16.35,,0.8111220657306097,1,144,1,0
5,1,1,1,1,31.543624161073826,1.0,297,5.14,41.72,0.22,0.8111220657306097,1,53,0,0
6,1,0,1,1,35.2112676056338,1.0,212,,76.46,0.275,0.8111220657306097,1,96,0,0
6,6,1,1,0,33.08190476190476,0.3752863031388888,13124,15.7,39.02,,0.8111220657306097,1,103,0,0
6,1,0,1,0,25.0,1.0,99,,28.08,,0.8111220657306097,1,103,0,0
6,2,0,1,0,33.73144514587954,1.0,5860,,6.98,,0.8111220657306097,1,103,0,0
6,1,1,1,1,29.545454545454547,1.0,219,3.99,28.17,0.122,0.8111220657306097,1,103,0,0
6,3,1,1,0,34.14323472279718,1.0,31402,9.08,92.19,,0.8111220657306097,1,103,0,0
7,1,0,1,0,25.36231884057971,1.0,137,,25.26,,0.8111220657306097,1,104,0,0
7,3,0,1,0,32.708604954367665,0.3140705792666666,6135,,53.13,,0.8111220657306097,1,104,0,0
7,3,1,1,1,34.8967504402113,0.5939814444444446,6246,7.03,38.7,0.826,0.8111220657306097,1,104,0,0
7,15,1,1,1,37.3641140494444,0.2307479893928571,58044,20.2,8.5,0.78,0.8111220657306097,1,126,0,0
7,1,0,1,0,30.67484662576687,1.0,162,,61.36,,0.8111220657306097,1,126,0,0
7,1,1,1,0,25.32894736842105,1.0,303,6.86,123.84,,0.8111220657306097,1,126,0,0
7,3,1,1,0,39.68029138000809,0.4278010043478261,4941,9.25,38.5,,0.8111220657306097,1,62,0,0
7,1,0,1,1,31.03448275862069,1.0,144,,179.98,0.315,0.8111220657306097,1,105,0,0
10,1,1,1,0,28.27868852459016,1.0,243,4.0,46.58,,0.8111220657306097,1,28,0,0
10,2,1,1,1,33.21480861744405,1.0,4780,2.97,96.2,1.0,0.8111220657306097,1,28,0,0
10,1,0,1,1,32.57142857142858,1.0,174,,133.77,0.316,0.8111220657306097,1,28,0,0
10,1,0,1,0,30.851063829787236,1.0,93,,8.88,,0.8111220657306097,1,101,0,0
10,1,1,1,1,30.180180180180184,1.0,221,2.6,129.55,0.252,0.8111220657306097,1,77,0,0
10,4,1,1,1,56.217360621030345,1.0,7084,5.87,524.21,0.987,0.8111220657306097,1,29,0,1
10,1,1,1,1,30.55555555555556,1.0,287,4.11,148.74,0.255,0.8111220657306097,1,0,0,0
12,1,1,1,1,30.416666666666664,1.0,239,4.62,75.79,0.042,0.8111220657306097,1,145,0,0
12,2,0,1,0,44.02956048230261,0.6666665714285714,5141,,38.69,,0.8111220657306097,1,26,1,1
14,1,1,1,0,27.27272727272727,1.0,219,2.85,51.33,,0.8111220657306097,1,80,0,0
14,1,1,1,1,30.69620253164557,1.0,315,3.11,127.88,0.327,0.8111220657306097,1,80,0,0
15,1,0,1,0,29.75206611570248,1.0,120,,8.89,,0.8111220657306097,1,112,1,0
15,1,0,1,1,35.24590163934426,1.0,121,,64.36,0.324,0.8111220657306097,1,61,0,0
15,1,0,1,1,56.74418604651162,1.0,214,,66.91,0.6,0.8111220657306097,1,130,0,1
17,1,0,1,1,31.976744186046517,1.0,171,,27.27,0.4,0.8111220657306097,1,128,0,0
17,1,0,1,0,34.15841584158416,1.0,201,,11.33,,0.8111220657306097,1,128,1,0
17,1,0,1,0,35.43689320388349,1.0,205,,60.9,,0.8111220657306097,1,128,0,0
18,1,0,1,0,29.268292682926827,1.0,204,,17.93,,0.8111220657306097,1,19,1,0
18,1,0,1,1,33.53909465020576,1.0,485,,89.97,0.953,0.8111220657306097,1,4,0,0
18,1,0,1,0,35.76642335766424,1.0,136,,30.92,,0.8111220657306097,1,120,0,0
23,1,0,1,0,28.04232804232804,1.0,188,,14.06,,0.8111220657306097,0,37,1,0
1,4,1,0,0,39.415673452167496,0.4055885810714285,9480,8.22,,,0.8111220657306097,1,44,0,0
1,2,1,0,0,34.28320911880754,1.0,2280,8.36,,,0.8111220657306097,1,23,0,0
1,1,1,0,1,31.363636363636367,1.0,219,2.64,,0.295,0.8111220657306097,1,23,0,0
2,2,1,0,0,29.77099236641221,1.0,654,2.92,,,0.8111220657306097,1,64,0,0
2,1,1,0,1,30.55555555555556,1.0,287,2.76,,0.322,0.8111220657306097,1,3,0,0
3,8,1,0,0,44.46710260213024,0.3735435632883437,59335,8.76,,,0.8111220657306097,1,56,1,0
6,7,1,0,0,34.54133986421552,0.5338319074074074,64513,11.2,,,0.8111220657306097,1,103,0,0
7,11,1,0,0,33.72249499909075,0.2526412621555554,27494,13.5,,,0.8111220657306097,1,104,0,0
7,1,1,0,0,20.0,1.0,219,2.9,,,0.8111220657306097,1,104,0,0
7,1,1,0,0,25.0,1.0,219,3.1,,,0.8111220657306097,1,104,0,0
7,6,1,0,0,30.26904167798997,0.2803087067008398,323815,13.6,,,0.8111220657306097,1,105,0,0
8,1,1,0,1,29.914529914529915,1.0,233,2.67,,0.308,0.8111220657306097,1,74,0,0
12,1,1,0,0,30.909090909090907,1.0,219,3.55,,,0.8111220657306097,1,39,0,0
14,1,1,0,1,26.461538461538463,1.0,324,2.8,,0.291,0.8111220657306097,1,80,0,0
18,1,1,0,1,28.57142857142857,1.0,293,2.79,,0.239,0.8111220657306097,1,4,0,0
1,1,0,0,1,38.2716049382716,1.0,80,,,0.372,0.8111220657306097,1,23,0,0
2,2,0,0,1,34.4432882414152,0.8333333333333334,960,,,0.805,0.8111220657306097,1,115,1,0
2,1,0,0,1,39.92172211350293,1.0,510,,,0.985,0.8111220657306097,1,3,1,0
2,1,0,0,1,38.9920424403183,1.0,753,,,0.981,0.8111220657306097,1,3,1,0
2,2,0,0,1,34.60490463215259,1.0,366,,,0.835,0.8111220657306097,1,3,0,0
2,1,0,0,1,40.74074074074074,1.0,134,,,0.672,0.8111220657306097,1,3,0,0
2,1,0,0,1,31.97278911564626,1.0,146,,,0.479,0.8111220657306097,1,3,0,0
4,2,0,0,1,35.77602032261456,0.1907038972582338,5755164,,,0.806,0.8111220657306097,1,58,1,0
5,1,0,0,1,34.84848484848485,1.0,131,,,0.332,0.8111220657306097,1,144,0,0
7,1,0,0,1,27.611940298507463,1.0,267,,,0.254,0.8111220657306097,1,126,0,0
9,3,0,0,1,37.71991555242787,1.0,2841,,,0.926,0.8111220657306097,1,65,1,0
14,1,0,0,1,30.4,1.0,124,,,0.396,0.8111220657306097,1,80,0,0
14,2,0,0,1,42.58861439312568,0.1440470578947368,1861,,,0.956,0.8111220657306097,1,80,1,0
18,1,0,0,1,34.841628959276015,1.0,220,,,0.408,0.8111220657306097,1,19,0,0
23,1,0,0,1,35.84905660377358,1.0,158,,,0.732,0.8111220657306097,0,21,0,0
1,3,1,1,1,38.12889812889813,0.3051683580645162,9619,40.3,465.33,1.0,0.8940261676163633,1,23,0,1
5,1,1,1,1,69.7513812154696,0.7857142857142857,723,16.8,37.95,0.357,0.8940261676163633,1,13,1,1
12,1,1,1,1,60.92307692307693,1.0,324,16.4,105.97,0.585,0.8940261676163633,1,86,0,1
16,4,1,1,1,52.057203141484,0.8333333333333334,8530,68.4,400.23,1.0,0.8940261676163633,1,114,1,1
2,1,1,0,0,38.613861386138616,0.336111,403,3.17,,,0.8940261676163633,1,3,0,0
11,1,1,0,0,63.63636363636363,1.0,219,6.55,,,0.8940261676163633,1,69,0,0
3,1,1,1,1,54.00943396226416,1.0,423,8.69,95.8,0.431,0.8645126860151632,1,55,1,1
5,6,1,1,1,38.83230860146103,0.1865869295606809,318131,52.5,259.88,0.997,0.8645126860151632,1,1,1,1
7,2,1,1,1,44.55639518611811,0.3624960432432432,3572,14.8,313.79,0.88,0.8645126860151632,1,62,0,1
17,1,1,1,1,32.95774647887324,1.0,354,4.36,141.47,0.787,0.8645126860151632,1,128,0,1
4,2,1,0,0,66.29339305711086,1.0,892,3.51,,,0.8645126860151632,1,83,0,0
1,5,1,1,1,52.030812324929975,0.6666666,4283,13.7,353.5,0.957,0.8571721083028152,1,46,0,1
1,2,0,1,0,42.17983651226158,0.4055885810714285,7339,,44.43,,0.8571721083028152,1,44,0,0
1,1,1,1,0,27.27272727272727,1.0,219,4.38,71.94,,0.8571721083028152,1,23,0,0
1,1,1,1,0,27.40740740740741,1.0,269,5.32,44.67,,0.8571721083028152,1,23,0,0
1,1,0,1,0,27.43362831858407,1.0,112,,35.53,,0.8571721083028152,1,23,0,0
2,1,0,1,0,22.35294117647059,1.0,84,,5.4,,0.8571721083028152,1,116,1,0
2,1,0,1,1,35.74007220216607,1.0,276,,36.68,0.49,0.8571721083028152,1,3,0,0
2,1,0,1,0,28.87323943661972,1.0,141,,8.25,,0.8571721083028152,1,3,1,0
3,1,1,1,0,29.86111111111111,1.0,287,6.65,182.9,,0.8571721083028152,1,98,0,0
5,1,0,1,0,29.35323383084577,1.0,200,,10.91,,0.8571721083028152,1,144,1,0
5,5,1,1,1,39.31891453839695,0.1241428323937564,170286,15.7,50.3,1.0,0.8571721083028152,1,1,1,1
6,1,1,1,1,34.69387755102041,1.0,293,2.9,125.24,0.408,0.8571721083028152,1,96,0,0
6,1,1,1,1,32.33333333333333,1.0,299,4.32,3.72,0.25,0.8571721083028152,1,96,1,1
6,3,0,1,0,28.58747542825049,1.0,3560,,62.2,,0.8571721083028152,1,103,0,0
6,1,0,1,0,26.804123711340207,1.0,96,,12.9,,0.8571721083028152,1,103,0,0
6,1,1,1,1,23.63636363636364,1.0,219,4.46,119.45,0.347,0.8571721083028152,1,103,0,0
6,1,1,1,0,29.545454545454547,1.0,219,4.62,60.78,,0.8571721083028152,1,103,0,0
6,3,0,1,0,34.17034055331928,1.0,31301,,48.7,,0.8571721083028152,1,103,0,0
7,1,0,1,0,20.833333333333336,1.0,119,,21.91,,0.8571721083028152,1,104,0,0
7,1,0,1,0,30.67484662576687,1.0,162,,25.5,,0.8571721083028152,1,126,0,0
7,1,1,1,0,25.32894736842105,1.0,303,7.41,47.73,,0.8571721083028152,1,126,0,0
7,1,1,1,1,27.876106194690266,1.0,225,6.85,175.15,0.351,0.8571721083028152,1,105,0,0
10,1,0,1,1,62.5748502994012,1.0,333,,77.3,0.494,0.8571721083028152,1,118,0,1
12,1,0,1,0,34.59119496855346,1.0,158,,93.02,,0.8571721083028152,1,145,0,0
1,2,1,0,0,37.7811666031262,1.0,2622,5.5,,,0.8571721083028152,1,27,0,0
1,2,1,0,0,39.36309914642154,1.0,3045,4.68,,,0.8571721083028152,1,23,0,0
2,1,1,0,1,28.31858407079646,1.0,225,3.22,,0.76,0.8571721083028152,1,3,0,0
2,1,1,0,0,29.09090909090909,1.0,219,3.26,,,0.8571721083028152,1,3,0,0
3,2,1,0,1,33.62218370883882,1.0,576,3.48,,0.924,0.8571721083028152,1,98,1,0
5,2,1,0,0,42.54581475978207,0.4929367735094339,4037,4.59,,,0.8571721083028152,1,144,1,0
5,1,1,0,0,25.892857142857142,1.0,223,2.99,,,0.8571721083028152,1,144,0,0
6,7,1,0,0,34.08149259042729,0.3563592624800001,39340,6.02,,,0.8571721083028152,1,103,0,0
6,1,1,0,0,29.545454545454547,1.0,219,3.59,,,0.8571721083028152,1,103,0,0
7,1,1,0,1,26.89655172413793,1.0,289,3.1,,0.599,0.8571721083028152,1,126,0,0
7,1,1,0,0,21.363636363636363,1.0,219,3.22,,,0.8571721083028152,1,62,0,0
7,1,1,0,0,28.18181818181818,1.0,219,3.3,,,0.8571721083028152,1,62,0,0
1,1,0,0,1,33.0,1.0,99,,,0.499,0.8571721083028152,1,44,0,0
2,1,0,0,1,35.56701030927835,1.0,193,,,0.409,0.8571721083028152,1,64,0,0
7,2,0,0,1,28.92384697890597,1.0,2796,,,0.999,0.8571721083028152,1,104,1,0
10,2,0,0,1,35.72226230123828,0.1214350733752212,101188,,,0.999,0.8571721083028152,1,7,1,0
15,1,0,0,1,38.775510204081634,1.0,146,,,0.631,0.8571721083028152,1,112,1,0
18,1,0,0,1,39.62264150943396,1.0,105,,,0.282,0.8571721083028152,1,19,1,0
4,1,1,1,1,44.24778761061947,1.0,225,11.7,139.41,0.935,0.8599371043660938,1,58,0,1
7,4,1,1,1,45.24423385129956,0.2988805247826087,57403,51.2,63.63,1.0,0.8599371043660938,1,62,1,1
10,6,1,1,1,40.54033545427974,0.2583873837009842,355815,70.0,606.52,0.996,0.8599371043660938,1,57,0,1
18,1,1,1,1,55.12820512820513,1.0,233,19.7,29.02,0.393,0.8599371043660938,1,94,1,1
2,1,1,0,0,38.613861386138616,0.336111,403,5.59,,,0.8599371043660938,1,3,0,0
11,1,1,0,0,45.0,1.0,219,2.86,,,0.8599371043660938,1,31,0,0
1,7,1,1,1,51.16145133422921,0.498609155135135,10417,73.7,2445.81,0.979,0.8882975965866368,1,46,0,1
6,1,1,1,0,38.93129770992366,1.0,261,14.8,414.2,,0.8882975965866368,1,96,0,1
7,1,1,1,1,38.18181818181819,1.0,219,11.9,14.41,1.0,0.8882975965866368,1,25,1,1
10,8,1,1,1,37.059681256555216,0.4612500975609756,39090,93.2,657.18,1.0,0.8882975965866368,1,28,1,1
1,1,1,1,1,57.43243243243244,1.0,295,7.32,24.48,0.865,0.8453329242015426,1,124,1,1
7,1,1,1,1,35.80645161290323,1.0,309,5.97,101.75,0.876,0.8453329242015426,1,25,0,1
10,7,1,1,1,42.42451800654784,0.1252609609545454,10995,52.0,250.76,1.0,0.8453329242015426,1,22,1,1
20,3,1,1,1,55.25858322468492,0.5660714285714287,4601,26.8,1222.96,0.999,0.8453329242015426,1,82,0,1
2,1,1,0,0,72.6510067114094,1.0,1191,2.66,,,0.8453329242015426,1,81,0,0
2,1,1,0,0,38.613861386138616,0.336111,403,5.74,,,0.8453329242015426,1,3,1,0
7,1,1,0,0,78.63636363636364,1.0,219,2.5,,,0.8453329242015426,1,62,0,0
8,4,1,0,0,37.42200982344352,0.0850566684509804,30131,4.81,,,0.8453329242015426,1,74,1,0
1,3,1,1,1,45.21241470394013,0.3424465695238096,4542,10.9,112.94,0.997,0.892631132235749,1,100,1,1
10,7,1,1,1,36.25020594211654,0.1768570537140154,1001494,39.4,1423.38,0.971,0.892631132235749,1,7,0,1
15,1,1,1,1,62.07627118644068,1.0,471,8.19,553.77,0.477,0.892631132235749,1,71,0,1
2,1,1,0,0,47.083333333333336,0.333333,239,2.65,,,0.892631132235749,1,3,1,0
7,1,1,0,0,31.72205438066465,1.0,330,2.72,,,0.892631132235749,1,126,1,0
9,5,1,0,0,36.14899173074133,0.1041207251513943,27571,21.2,,,0.892631132235749,1,51,1,0
19,6,1,0,0,37.74301806815944,0.2650794181841194,18923952,12.6,,,0.892631132235749,1,133,0,0
23,84,1,0,0,37.16371595343193,0.1998716838188434,69518276,142.0,,,0.892631132235749,0,21,1,0
23,31,1,0,0,39.37579031256431,0.185905505482415,34083033,40.7,,,0.892631132235749,0,37,1,0
1,3,1,1,1,40.88907239196256,0.8333333333333334,14531,18.5,275.09,0.999,0.8442312950646479,1,27,0,1
5,6,1,1,1,34.49891366780711,0.1690055639417571,200214,34.9,146.64,0.999,0.8442312950646479,1,53,1,1
10,1,1,1,1,41.36690647482014,1.0,277,7.25,85.46,0.775,0.8442312950646479,1,101,0,1
1,5,1,0,0,48.96736885584469,1.0,4841,13.6,,,0.8442312950646479,1,109,0,0
15,1,1,0,0,52.816901408450704,1.0,283,6.7,,,0.8442312950646479,1,45,1,1
15,2,1,0,0,63.90977443609023,1.0,3191,2.89,,,0.8442312950646479,1,71,1,0
20,1,1,0,0,55.77464788732394,1.0,354,3.69,,,0.8442312950646479,1,82,0,0
23,7,1,0,0,37.063001285740526,0.2531017292592593,32665,9.15,,,0.8442312950646479,0,21,1,0
23,8,1,0,0,36.97488278775977,0.1658645434363841,235256,14.5,,,0.8442312950646479,0,21,1,0
23,32,1,0,0,35.36645127970374,0.1473910056431109,681563,39.5,,,0.8442312950646479,0,21,1,0
23,10,1,0,0,36.08875159651885,0.1491841157880495,235668,14.9,,,0.8442312950646479,0,21,1,0
23,6,1,0,0,43.60520469692161,0.2762812453846152,6301,4.72,,,0.8442312950646479,0,36,1,0
23,30,1,0,0,39.37754425450866,0.1858970700632689,34069409,29.2,,,0.8442312950646479,0,37,1,0
